,Date,Total Traffic Volume,Base Interest Rate,Exchange Rate,Gross Domestic Product (GDP),Economic Growth Rate (Real GDP Growth Rate),Export price,Export growth rate,Import price,Import growth rate,Nationwide Consumer Price Index,Regular Unleaded Gasoline,Diesel Fuel for Automobiles,number of car ownership
4198,2022-07-02,10440505,1.75,1299.076667,544240,2.9,57869360.13,5.544006741,60527741.71,19.4700653,108.7126667,2144.9,2167.66,25277653
4199,2022-07-03,8937571,2.25,1299.1,548893,3.2,57953009.85,5.651759006,60694592.24,19.54516537,108.73,2128.84,2157.7,25279790
4200,2022-07-04,10115339,2.25,1300.341935,548893,3.2,58036659.56,5.75951127,60861442.77,19.62026543,108.7267742,2124.75,2155.39,25280923
4201,2022-07-05,9907438,2.25,1301.583871,548893,3.2,58120309.28,5.867263535,61028293.3,19.69536549,108.7235484,2123.33,2154.46,25282057
4202,2022-07-06,9903611,2.25,1302.825806,548893,3.2,58203958.99,5.975015799,61195143.83,19.77046556,108.7203226,2120.58,2153.08,25283190
4203,2022-07-07,9945122,2.25,1304.067742,548893,3.2,58287608.71,6.082768064,61361994.36,19.84556562,108.7170968,2117.18,2150.78,25284324
4204,2022-07-08,10945053,2.25,1305.309677,548893,3.2,58371258.42,6.190520329,61528844.89,19.92066568,108.713871,2113.85,2148.59,25285458
4205,2022-07-09,10480786,2.25,1306.551613,548893,3.2,58454908.14,6.298272593,61695695.41,19.99576575,108.7106452,2108.96,2145.24,25286591
4206,2022-07-10,9008380,2.25,1307.793548,548893,3.2,58538557.86,6.406024858,61862545.94,20.07086581,108.7074194,2102.49,2140.28,25287725
4207,2022-07-11,9852179,2.25,1309.035484,548893,3.2,58622207.57,6.513777122,62029396.47,20.14596587,108.7041935,2097.77,2136.65,25288858
4208,2022-07-12,10080539,2.25,1310.277419,548893,3.2,58705857.29,6.621529387,62196247,20.22106594,108.7009677,2095.64,2134.84,25289992
4209,2022-07-13,9351748,2.25,1311.519355,548893,3.2,58789507,6.729281652,62363097.53,20.296166,108.6977419,2090.82,2131.28,25291126
4210,2022-07-14,10025341,2.25,1312.76129,548893,3.2,58873156.72,6.837033916,62529948.06,20.37126606,108.6945161,2082.1,2124.27,25292259
4211,2022-07-15,11276156,2.25,1314.003226,548893,3.2,58956806.43,6.944786181,62696798.59,20.44636613,108.6912903,2073.11,2117.16,25293393
4212,2022-07-16,10357040,2.25,1315.245161,548893,3.2,59040456.15,7.052538445,62863649.12,20.52146619,108.6880645,2061.81,2108.96,25294526
4213,2022-07-17,8947194,2.25,1316.487097,548893,3.2,59124105.86,7.16029071,63030499.64,20.59656625,108.6848387,2049.04,2099.72,25295660
4214,2022-07-18,9720057,2.25,1317.729032,548893,3.2,59207755.58,7.268042975,63197350.17,20.67166632,108.6816129,2038.83,2092.28,25296794
4215,2022-07-19,10104113,2.25,1318.970968,548893,3.2,59291405.3,7.375795239,63364200.7,20.74676638,108.6783871,2034.36,2088.75,25297927
4216,2022-07-20,10240093,2.25,1320.212903,548893,3.2,59375055.01,7.483547504,63531051.23,20.82186644,108.6751613,2026.25,2082.11,25299061
4217,2022-07-21,9963270,2.25,1321.454839,548893,3.2,59458704.73,7.591299768,63697901.76,20.89696651,108.6719355,2013.01,2072.42,25300195
4218,2022-07-22,11185541,2.25,1322.696774,548893,3.2,59542354.44,7.699052033,63864752.29,20.97206657,108.6687097,2002.16,2063.99,25301328
4219,2022-07-23,10147825,2.25,1323.93871,548893,3.2,59626004.16,7.806804297,64031602.82,21.04716663,108.6654839,1989.93,2055.28,25302462
4220,2022-07-24,8538665,2.25,1325.180645,548893,3.2,59709653.87,7.914556562,64198453.35,21.12226669,108.6622581,1977.25,2046.01,25303595
4221,2022-07-25,10471090,2.25,1326.422581,548893,3.2,59793303.59,8.022308827,64365303.87,21.19736676,108.6590323,1964.6,2036.83,25304729
4222,2022-07-26,10414400,2.25,1327.664516,548893,3.2,59876953.3,8.130061091,64532154.4,21.27246682,108.6558065,1959.42,2032.61,25305863
4223,2022-07-27,10586728,2.25,1328.906452,548893,3.2,59960603.02,8.237813356,64699004.93,21.34756688,108.6525806,1948.86,2024.7,25306996
4224,2022-07-28,10742892,2.25,1330.148387,548893,3.2,60044252.74,8.34556562,64865855.46,21.42266695,108.6493548,1936.63,2015.01,25308130
4225,2022-07-29,11751806,2.25,1331.390323,548893,3.2,60127902.45,8.453317885,65032705.99,21.49776701,108.646129,1926.81,2006.74,25309263
4226,2022-07-30,11171740,2.25,1332.632258,548893,3.2,60211552.17,8.56107015,65199556.52,21.57286707,108.6429032,1916.88,1998.46,25310397
4227,2022-07-31,9226168,2.25,1333.874194,548893,3.2,60165947.88,8.556203918,65275852.66,21.73347377,108.6396774,1907.31,1991.04,25311531
4228,2022-08-01,10463338,2.25,1335.116129,548893,3.2,60047230.23,8.487634295,65300926.13,21.94244786,108.6364516,1900.44,1985.32,25312664
4229,2022-08-02,10165929,2.25,1336.358065,548893,3.2,59928512.57,8.419064672,65325999.59,22.15142195,108.6332258,1897.27,1982.61,25313798
4230,2022-08-03,10192531,2.5,1337.6,548893,3.2,59809794.91,8.35049505,65351073.05,22.36039604,108.63,1889.82,1976.46,25314932
4231,2022-08-04,10527042,2.5,1340.587097,548893,3.2,59691077.25,8.281925427,65376146.51,22.56937013,108.636129,1881.75,1969.64,25316254
4232,2022-08-05,11239774,2.5,1343.574194,548893,3.2,59572359.6,8.213355804,65401219.97,22.77834422,108.6422581,1874.05,1963.18,25317577
4233,2022-08-06,10205074,2.5,1346.56129,548893,3.2,59453641.94,8.144786181,65426293.44,22.98731831,108.6483871,1866.41,1956.93,25318900
4234,2022-08-07,8818346,2.5,1349.548387,548893,3.2,59334924.28,8.076216558,65451366.9,23.1962924,108.6545161,1859.17,1950.56,25320223
4235,2022-08-08,9951638,2.5,1352.535484,548893,3.2,59216206.62,8.007646935,65476440.36,23.40526648,108.6606452,1852,1944.14,25321545
4236,2022-08-09,9330323,2.5,1355.522581,548893,3.2,59097488.97,7.939077312,65501513.82,23.61424057,108.6667742,1848.83,1941.43,25322868
4237,2022-08-10,9766946,2.5,1358.509677,548893,3.2,58978771.31,7.870507689,65526587.28,23.82321466,108.6729032,1842.61,1935.96,25324191
4238,2022-08-11,9680364,2.5,1361.496774,548893,3.2,58860053.65,7.801938066,65551660.75,24.03218875,108.6790323,1834.04,1928.2,25325514
4239,2022-08-12,11641603,2.5,1364.483871,548893,3.2,58741335.99,7.733368443,65576734.21,24.24116284,108.6851613,1825.12,1920.46,25326836
4240,2022-08-13,10904346,2.5,1367.470968,548893,3.2,58622618.34,7.66479882,65601807.67,24.45013693,108.6912903,1815.48,1911.58,25328159
4241,2022-08-14,9483720,2.5,1370.458065,548893,3.2,58503900.68,7.596229197,65626881.13,24.65911102,108.6974194,1805.86,1902.96,25329482
4242,2022-08-15,9486427,2.5,1373.445161,548893,3.2,58385183.02,7.527659574,65651954.6,24.86808511,108.7035484,1797.86,1895.71,25330805
4243,2022-08-16,10070602,2.5,1376.432258,548893,3.2,58266465.36,7.459089952,65677028.06,25.0770592,108.7096774,1794.06,1892.04,25332128
4244,2022-08-17,10259545,2.5,1379.419355,548893,3.2,58147747.71,7.390520329,65702101.52,25.28603328,108.7158065,1789.04,1887.53,25333450
4245,2022-08-18,10488888,2.5,1382.406452,548893,3.2,58029030.05,7.321950706,65727174.98,25.49500737,108.7219355,1781.36,1880.12,25334773
4246,2022-08-19,11147938,2.5,1385.393548,548893,3.2,57910312.39,7.253381083,65752248.44,25.70398146,108.7280645,1771.95,1870.89,25336096
4247,2022-08-20,10130821,2.5,1388.380645,548893,3.2,57791594.73,7.18481146,65777321.91,25.91295555,108.7341935,1764.38,1863.53,25337419
4248,2022-08-21,9224515,2.5,1391.367742,548893,3.2,57672877.08,7.116241837,65802395.37,26.12192964,108.7403226,1757.86,1857.23,25338741
4249,2022-08-22,10355518,2.5,1394.354839,548893,3.2,57554159.42,7.047672214,65827468.83,26.33090373,108.7464516,1753.37,1852.84,25340064
4250,2022-08-23,10061067,2.5,1397.341935,548893,3.2,57435441.76,6.979102591,65852542.29,26.53987782,108.7525806,1751.21,1850.59,25341387
4251,2022-08-24,10118254,2.5,1400.329032,548893,3.2,57316724.1,6.910532968,65877615.76,26.74885191,108.7587097,1746.84,1846.57,25342710
4252,2022-08-25,10384528,2.5,1403.316129,548893,3.2,57198006.45,6.841963345,65902689.22,26.957826,108.7648387,1742.37,1842.27,25344033
4253,2022-08-26,11599809,2.5,1406.303226,548893,3.2,57079288.79,6.773393722,65927762.68,27.16680008,108.7709677,1739.85,1839.79,25345355
4254,2022-08-27,11804922,2.5,1409.290323,548893,3.2,56960571.13,6.704824099,65952836.14,27.37577417,108.7770968,1738.54,1838.6,25346678
4255,2022-08-28,10601425,2.5,1412.277419,548893,3.2,56841853.47,6.636254477,65977909.6,27.58474826,108.7832258,1737.77,1838.58,25348001
4256,2022-08-29,10549810,2.5,1415.264516,548893,3.2,56723135.82,6.567684854,66002983.07,27.79372235,108.7893548,1738,1838.82,25349324
4257,2022-08-30,9664132,2.5,1418.251613,548893,3.2,56606190.3,6.498230461,66025620.13,27.99587108,108.7954839,1738.06,1839.07,25350646
4258,2022-08-31,10017506,2.5,1421.23871,548893,3.2,56624813.48,6.361091216,65861872.74,27.6758795,108.8016129,1738.53,1840.79,25351969
4259,2022-09-01,10597395,2.5,1424.225806,548893,3.2,56643436.67,6.22395197,65698125.34,27.35588793,108.8077419,1740.46,1845.33,25353292
4260,2022-09-02,11402112,2.5,1427.212903,548893,3.2,56662059.85,6.086812724,65534377.95,27.03589636,108.813871,1741.71,1847.37,25354615
4261,2022-09-03,10849865,2.5,1430.2,548893,3.2,56680683.03,5.949673478,65370630.55,26.71590478,108.82,1742.51,1850.3,25355938
4262,2022-09-04,8286402,2.5,1430.003333,548893,3.2,56699306.21,5.812534232,65206883.16,26.39591321,108.8240984,1742.01,1850.7,25357666
4263,2022-09-05,8748658,2.5,1429.806667,548893,3.2,56717929.4,5.675394986,65043135.77,26.07592163,108.8281967,1741.46,1850.67,25359394
4264,2022-09-06,8439253,2.5,1429.61,548893,3.2,56736552.58,5.53825574,64879388.37,25.75593006,108.8322951,1741.41,1850.76,25361122
4265,2022-09-07,11186123,2.5,1429.413333,548893,3.2,56755175.76,5.401116495,64715640.98,25.43593849,108.8363934,1741.49,1851.27,25362850
4266,2022-09-08,12157590,2.5,1429.216667,548893,3.2,56773798.95,5.263977249,64551893.58,25.11594691,108.8404918,1741.42,1851.76,25364579
4267,2022-09-09,11422956,2.5,1429.02,548893,3.2,56792422.13,5.126838003,64388146.19,24.79595534,108.8445902,1740.99,1852.57,25366307
4268,2022-09-10,12722362,2.5,1428.823333,548893,3.2,56811045.31,4.989698757,64224398.79,24.47596377,108.8486885,1740.61,1853.89,25368035
4269,2022-09-11,10917950,2.5,1428.626667,548893,3.2,56829668.5,4.852559511,64060651.4,24.15597219,108.8527869,1740.42,1854.92,25369763
4270,2022-09-12,9598667,2.5,1428.43,548893,3.2,56848291.68,4.715420265,63896904.01,23.83598062,108.8568852,1740.44,1855.39,25371492
4271,2022-09-13,10091483,2.5,1428.233333,548893,3.2,56866914.86,4.57828102,63733156.61,23.51598905,108.8609836,1740.46,1855.82,25373220
4272,2022-09-14,10190453,2.5,1428.036667,548893,3.2,56885538.05,4.441141774,63569409.22,23.19599747,108.865082,1740.15,1856.09,25374948
4273,2022-09-15,10446190,2.5,1427.84,548893,3.2,56904161.23,4.304002528,63405661.82,22.8760059,108.8691803,1740.54,1857.38,25376676
4274,2022-09-16,11270050,2.5,1427.643333,548893,3.2,56922784.41,4.166863282,63241914.43,22.55601432,108.8732787,1740.38,1858.63,25378405
4275,2022-09-17,10563439,2.5,1427.446667,548893,3.2,56941407.59,4.029724036,63078167.04,22.23602275,108.877377,1740.34,1860.41,25380133
4276,2022-09-18,8928998,2.5,1427.25,548893,3.2,56960030.78,3.89258479,62914419.64,21.91603118,108.8814754,1739.33,1860.74,25381861
4277,2022-09-19,10022327,2.5,1427.053333,548893,3.2,56978653.96,3.755445545,62750672.25,21.5960396,108.8855738,1737.72,1859.89,25383589
4278,2022-09-20,10476345,2.5,1426.856667,548893,3.2,56997277.14,3.618306299,62586924.85,21.27604803,108.8896721,1736.95,1859.21,25385318
4279,2022-09-21,10497751,2.5,1426.66,548893,3.2,57015900.33,3.481167053,62423177.46,20.95605646,108.8937705,1735.73,1858.61,25387046
4280,2022-09-22,10623029,2.5,1426.463333,548893,3.2,57034523.51,3.344027807,62259430.07,20.63606488,108.8978689,1731.92,1855.12,25388774
4281,2022-09-23,11576913,2.5,1426.266667,548893,3.2,57053146.69,3.206888561,62095682.67,20.31607331,108.9019672,1728.37,1852.35,25390502
4282,2022-09-24,11305764,2.5,1426.07,548893,3.2,57071769.88,3.069749315,61931935.28,19.99608174,108.9060656,1724.95,1849.76,25392231
4283,2022-09-25,9694018,2.5,1425.873333,548893,3.2,57090393.06,2.93261007,61768187.88,19.67609016,108.9101639,1721.16,1847.31,25393959
4284,2022-09-26,10591291,2.5,1425.676667,548893,3.2,57109016.24,2.795470824,61604440.49,19.35609859,108.9142623,1717.19,1844.45,25395687
4285,2022-09-27,10455553,2.5,1425.48,548893,3.2,57127639.42,2.658331578,61440693.09,19.03610701,108.9183607,1715.25,1843.21,25397415
4286,2022-09-28,10514635,2.5,1425.283333,548893,3.2,57146262.61,2.521192332,61276945.7,18.71611544,108.922459,1711.53,1841,25399144
4287,2022-09-29,10640171,2.5,1425.086667,548893,3.2,57164885.79,2.384053086,61113198.31,18.39612387,108.9265574,1705.43,1836.98,25400872
4288,2022-09-30,11746995,2.5,1424.89,548893,3.2,57116284.73,2.197619549,60989508.77,18.09509164,108.9306557,1698.78,1832.33,25402600
4289,2022-10-01,11951284,2.5,1424.693333,548893,3.2,56961245.29,1.933136718,60929244.17,17.82407837,108.9347541,1693.28,1828.79,25404328
4290,2022-10-02,10601742,2.5,1424.496667,548893,3.2,56806205.84,1.668653887,60868979.57,17.55306509,108.9388525,1688.3,1826.08,25406057
4291,2022-10-03,9299595,3,1424.3,556629,1.4,56651166.4,1.404171055,60808714.97,17.28205182,108.9429508,1682.04,1822.01,25407785
4292,2022-10-04,10026047,3,1420.896774,556629,1.4,56496126.96,1.139688224,60748450.36,17.01103855,108.9470492,1679.84,1820.55,25409513
4293,2022-10-05,10403650,3,1417.493548,556629,1.4,56341087.51,0.875205393,60688185.76,16.74002528,108.9511475,1677.55,1820.83,25411241
4294,2022-10-06,10616041,3,1414.090323,556629,1.4,56186048.07,0.610722562,60627921.16,16.46901201,108.9552459,1674.38,1817.56,25412970
4295,2022-10-07,11866407,3,1410.687097,556629,1.4,56031008.62,0.34623973,60567656.56,16.19799874,108.9593443,1670.62,1815.63,25414698
4296,2022-10-08,12214075,3,1407.283871,556629,1.4,55875969.18,0.081756899,60507391.96,15.92698546,108.9634426,1667.41,1814.62,25416426
4297,2022-10-09,9825135,3,1403.880645,556629,1.4,55720929.74,-0.182725932,60447127.36,15.65597219,108.967541,1665.76,1814.91,25418154
4298,2022-10-10,9867014,3,1400.477419,556629,1.4,55565890.29,-0.447208763,60386862.76,15.38495892,108.9716393,1665.86,1818.57,25419883
4299,2022-10-11,10581639,3,1397.074194,556629,1.4,55410850.85,-0.711691595,60326598.16,15.11394565,108.9757377,1666.13,1819.99,25421611
4300,2022-10-12,11149045,3,1393.670968,556629,1.4,55255811.41,-0.976174426,60266333.56,14.84293238,108.9798361,1666.45,1821.74,25423339
4301,2022-10-13,10721418,3,1390.267742,556629,1.4,55100771.96,-1.240657257,60206068.96,14.57191911,108.9839344,1666.75,1824.45,25425067
4302,2022-10-14,11680810,3,1386.864516,556629,1.4,54945732.52,-1.505140088,60145804.36,14.30090584,108.9880328,1666.94,1828,25426796
4303,2022-10-15,11369631,3,1383.46129,556629,1.4,54790693.07,-1.76962292,60085539.76,14.02989256,108.9921311,1666.38,1829.54,25428524
4304,2022-10-16,9854122,3,1380.058065,556629,1.4,54635653.63,-2.034105751,60025275.15,13.75887929,108.9962295,1666.05,1831.43,25430252
4305,2022-10-17,10638830,3,1376.654839,556629,1.4,54480614.19,-2.298588582,59965010.55,13.48786602,109.0003279,1665.73,1833.69,25431980
4306,2022-10-18,10524364,3,1373.251613,556629,1.4,54325574.74,-2.563071414,59904745.95,13.21685275,109.0044262,1665.72,1834.59,25433709
4307,2022-10-19,10556678,3,1369.848387,556629,1.4,54170535.3,-2.827554245,59844481.35,12.94583948,109.0085246,1665.72,1836.93,25435437
4308,2022-10-20,10738868,3,1366.445161,556629,1.4,54015495.85,-3.092037076,59784216.75,12.67482621,109.012623,1665.76,1840.19,25437165
4309,2022-10-21,11762290,3,1363.041935,556629,1.4,53860456.41,-3.356519907,59723952.15,12.40381293,109.0167213,1665.55,1842.9,25438893
4310,2022-10-22,11614259,3,1359.63871,556629,1.4,53705416.97,-3.621002739,59663687.55,12.13279966,109.0208197,1665.21,1845.5,25440622
4311,2022-10-23,10158329,3,1356.235484,556629,1.4,53550377.52,-3.88548557,59603422.95,11.86178639,109.024918,1664.67,1848.77,25442350
4312,2022-10-24,10644800,3,1352.832258,556629,1.4,53395338.08,-4.149968401,59543158.35,11.59077312,109.0290164,1664.21,1851.64,25444078
4313,2022-10-25,10549501,3,1349.429032,556629,1.4,53240298.63,-4.414451232,59482893.75,11.31975985,109.0331148,1664.02,1852.77,25445806
4314,2022-10-26,10582987,3,1346.025806,556629,1.4,53085259.19,-4.678934064,59422629.15,11.04874658,109.0372131,1664.11,1855.46,25447535
4315,2022-10-27,10760136,3,1342.622581,556629,1.4,52930219.75,-4.943416895,59362364.55,10.77773331,109.0413115,1663.71,1857.96,25449263
4316,2022-10-28,11765783,3,1339.219355,556629,1.4,52775180.3,-5.207899726,59302099.95,10.50672003,109.0454098,1663.17,1860.07,25450991
4317,2022-10-29,11581705,3,1335.816129,556629,1.4,52620140.86,-5.472382557,59241835.34,10.23570676,109.0495082,1662.31,1862.4,25452719
4318,2022-10-30,10172952,3,1332.412903,556629,1.4,52465101.42,-5.736865389,59181570.74,9.964693491,109.0536066,1661.71,1864.82,25454448
4319,2022-10-31,10515742,3,1329.009677,556629,1.4,52411779.39,-6.008805561,59159242.19,9.718538024,109.0577049,1661.04,1866.42,25456176
4320,2022-11-01,10287487,3,1325.606452,556629,1.4,52390351.81,-6.283084053,59148808.83,9.480176954,109.0618033,1660.71,1867.15,25457904
4321,2022-11-02,10336373,3,1322.203226,556629,1.4,52368924.22,-6.557362545,59138375.47,9.241815884,109.0659016,1660.7,1869.29,25459632
4322,2022-11-03,10473483,3.25,1318.8,556629,1.4,52347496.64,-6.831641036,59127942.11,9.003454814,109.07,1659.88,1872.05,25461361
4323,2022-11-04,11503701,3.25,1316.99,556629,1.4,52326069.06,-7.105919528,59117508.75,8.765093743,109.0763333,1659.38,1874.01,25462751
4324,2022-11-05,11253841,3.25,1315.18,556629,1.4,52304641.48,-7.38019802,59107075.4,8.526732673,109.0826667,1658.83,1875.9,25464142
4325,2022-11-06,10122953,3.25,1313.37,556629,1.4,52283213.89,-7.654476511,59096642.04,8.288371603,109.089,1658.32,1877.64,25465532
4326,2022-11-07,10506524,3.25,1311.56,556629,1.4,52261786.31,-7.928755003,59086208.68,8.050010533,109.0953333,1658.37,1879.39,25466923
4327,2022-11-08,10348171,3.25,1309.75,556629,1.4,52240358.73,-8.203033495,59075775.32,7.811649463,109.1016667,1658.55,1880.35,25468313
4328,2022-11-09,10264844,3.25,1307.94,556629,1.4,52218931.14,-8.477311987,59065341.96,7.573288393,109.108,1659.06,1882.5,25469704
4329,2022-11-10,10459946,3.25,1306.13,556629,1.4,52197503.56,-8.751590478,59054908.61,7.334927323,109.1143333,1659.71,1884.76,25471094
4330,2022-11-11,11669037,3.25,1304.32,556629,1.4,52176075.98,-9.02586897,59044475.25,7.096566252,109.1206667,1660.32,1886.64,25472485
4331,2022-11-12,10989384,3.25,1302.51,556629,1.4,52154648.4,-9.300147462,59034041.89,6.858205182,109.127,1660.34,1888,25473876
4332,2022-11-13,9560468,3.25,1300.7,556629,1.4,52133220.81,-9.574425953,59023608.53,6.619844112,109.1333333,1660.1,1888.77,25475266
4333,2022-11-14,10364719,3.25,1298.89,556629,1.4,52111793.23,-9.848704445,59013175.17,6.381483042,109.1396667,1659.78,1888.93,25476657
4334,2022-11-15,10226601,3.25,1297.08,556629,1.4,52090365.65,-10.12298294,59002741.82,6.143121972,109.146,1659.71,1888.94,25478047
4335,2022-11-16,10313241,3.25,1295.27,556629,1.4,52068938.07,-10.39726143,58992308.46,5.904760902,109.1523333,1659.64,1889.59,25479438
4336,2022-11-17,10482902,3.25,1293.46,556629,1.4,52047510.48,-10.67153992,58981875.1,5.666399831,109.1586667,1659.03,1889.11,25480828
4337,2022-11-18,11622959,3.25,1291.65,556629,1.4,52026082.9,-10.94581841,58971441.74,5.428038761,109.165,1658.13,1888.55,25482219
4338,2022-11-19,11167553,3.25,1289.84,556629,1.4,52004655.32,-11.2200969,58961008.39,5.189677691,109.1713333,1656.78,1887.8,25483610
4339,2022-11-20,9854557,3.25,1288.03,556629,1.4,51983227.73,-11.49437539,58950575.03,4.951316621,109.1776667,1654.03,1885.62,25485000
4340,2022-11-21,10406984,3.25,1286.22,556629,1.4,51961800.15,-11.76865389,58940141.67,4.712955551,109.184,1651.56,1883.82,25486391
4341,2022-11-22,10116981,3.25,1284.41,556629,1.4,51940372.57,-12.04293238,58929708.31,4.474594481,109.1903333,1650.45,1882.96,25487781
4342,2022-11-23,10108326,3.25,1282.6,556629,1.4,51918944.99,-12.31721087,58919274.95,4.236233411,109.1966667,1648.35,1881.58,25489172
4343,2022-11-24,10264294,3.25,1280.79,556629,1.4,51897517.4,-12.59148936,58908841.6,3.99787234,109.203,1644.75,1878.67,25490562
4344,2022-11-25,11280789,3.25,1278.98,556629,1.4,51876089.82,-12.86576785,58898408.24,3.75951127,109.2093333,1641.01,1875.66,25491953
4345,2022-11-26,10918244,3.25,1277.17,556629,1.4,51854662.24,-13.14004635,58887974.88,3.5211502,109.2156667,1637.77,1872.86,25493344
4346,2022-11-27,9521846,3.25,1275.36,556629,1.4,51833234.66,-13.41432484,58877541.52,3.28278913,109.222,1634.66,1870.27,25494734
